code_stock,year,predict_num,min_EPS,avg_EPS,max_EPS,avg_industry_EPS,min_RP,avg_RP,max_RP,avg_industry_RP
002588,2020,1,0.14,0.14,0.14,1.20,1.57,1.57,1.57,11.21
002588,2021,1,0.29,0.29,0.29,1.56,3.36,3.36,3.36,14.81
002588,2022,1,0.37,0.37,0.37,1.97,4.25,4.25,4.25,18.87
002591,2020,1,0.32,0.32,0.32,1.20,0.97,0.97,0.97,11.21
002591,2021,1,0.39,0.39,0.39,1.56,1.21,1.21,1.21,14.81
002591,2022,1,0.45,0.45,0.45,1.97,1.39,1.39,1.39,18.87
002593,2020,1,0.12,0.12,0.12,1.11,0.87,0.87,0.87,34.51
002593,2021,1,0.15,0.15,0.15,1.35,1.05,1.05,1.05,41.23
002593,2022,1,0.19,0.19,0.19,1.60,1.31,1.31,1.31,49.72
002595,2020,7,1.07,1.14,1.22,1.42,8.60,9.18,9.78,17.06
002595,2021,7,1.18,1.32,1.43,1.80,9.44,10.60,11.44,20.68
002595,2022,6,1.29,1.50,1.68,2.30,10.32,12.01,13.47,25.05
002597,2020,22,1.43,1.60,1.78,1.20,8.01,8.93,9.95,11.21
002597,2021,20,1.72,1.94,2.11,1.56,9.59,10.83,11.81,14.81
002597,2022,19,1.93,2.29,2.61,1.97,10.78,12.81,14.61,18.87
002599,2020,2,0.29,0.29,0.30,0.65,1.57,1.59,1.62,7.02
002599,2021,2,0.34,0.37,0.39,0.77,1.89,2.00,2.12,8.32
002600,2020,12,0.34,0.40,0.46,1.17,23.25,27.03,31.20,14.35
002600,2021,12,0.40,0.52,0.60,1.54,27.50,35.74,40.62,18.79
002600,2022,8,0.59,0.66,0.71,1.94,40.36,44.82,48.55,24.60
002605,2020,8,1.28,2.13,2.80,1.03,5.12,8.82,11.19,7.98
002605,2021,8,1.59,1.98,2.27,1.23,6.36,7.89,9.06,9.68
002605,2022,4,2.24,2.57,2.81,1.51,8.98,10.28,11.25,12.59
002608,2020,3,0.57,0.71,0.81,0.56,21.68,26.95,30.43,47.56
002608,2021,3,0.61,0.78,0.91,0.63,23.06,29.57,34.37,50.43
002608,2022,2,0.65,0.83,1.00,0.71,24.54,31.10,37.65,53.11
002609,2020,7,0.28,0.30,0.33,0.94,1.81,1.95,2.10,6.48
002609,2021,7,0.38,0.42,0.47,1.25,2.42,2.71,3.02,8.42
002609,2022,4,0.49,0.56,0.69,1.61,3.18,3.63,4.45,10.71
002612,2020,1,0.33,0.33,0.33,0.74,1.46,1.46,1.46,7.64
002612,2021,1,0.49,0.49,0.49,0.84,2.16,2.16,2.16,9.24
002612,2022,1,0.58,0.58,0.58,0.99,2.57,2.57,2.57,10.68
002614,2020,6,0.27,0.46,0.64,1.42,1.50,2.57,3.57,17.06
002614,2021,6,0.40,0.58,0.74,1.80,2.20,3.23,4.15,20.68
002614,2022,4,0.45,0.57,0.69,2.30,2.50,3.18,3.90,25.05
002615,2020,1,0.13,0.13,0.13,1.12,0.55,0.55,0.55,7.44
002615,2021,1,0.17,0.17,0.17,1.36,0.71,0.71,0.71,8.86
002615,2022,1,0.23,0.23,0.23,1.70,0.93,0.93,0.93,10.41
002616,2020,6,0.56,0.61,0.65,1.66,4.14,4.50,4.80,29.13
002616,2021,6,0.81,0.92,1.03,2.05,6.01,6.95,7.63,34.82
002616,2022,5,1.01,1.15,1.29,2.48,8.05,8.77,9.58,38.43
002617,2020,1,0.20,0.20,0.20,1.66,2.95,2.95,2.95,29.13
002617,2021,1,0.27,0.27,0.27,2.05,4.08,4.08,4.08,34.82
002617,2022,1,0.29,0.29,0.29,2.48,4.45,4.45,4.45,38.43
002621,2020,7,-0.18,0.11,0.47,0.31,-1.84,0.53,2.78,15.90
002621,2021,7,0.19,0.30,0.52,0.50,1.55,1.97,3.07,22.45
002621,2022,6,0.23,0.33,0.40,0.63,1.87,2.23,2.98,30.71
002623,2020,1,0.51,0.51,0.51,1.68,0.82,0.82,0.82,39.40
002623,2021,1,0.73,0.73,0.73,1.95,1.17,1.17,1.17,44.04
002623,2022,1,1.03,1.03,1.03,2.25,1.65,1.65,1.65,50.37
002626,2020,2,2.01,2.07,2.13,1.01,12.39,12.77,13.14,16.40
002626,2021,2,2.35,2.38,2.41,1.22,14.52,14.67,14.83,19.93
002626,2022,1,2.60,2.60,2.60,1.48,16.04,16.04,16.04,24.65
002627,2020,3,0.04,0.27,0.42,0.60,0.13,0.90,1.39,16.15
002627,2021,3,0.45,0.59,0.87,0.96,1.49,1.97,2.91,26.81
002627,2022,2,0.57,0.79,1.01,1.03,1.90,2.65,3.39,30.54
002632,2020,2,0.43,0.47,0.51,1.20,2.66,2.93,3.19,11.21
002632,2021,2,0.61,0.62,0.63,1.56,3.79,3.87,3.95,14.81
002632,2022,2,0.75,0.79,0.83,1.97,4.69,4.94,5.19,18.87
002637,2020,2,0.94,0.98,1.02,1.20,3.96,4.14,4.31,11.21
002637,2021,2,1.19,1.25,1.30,1.56,5.04,5.28,5.51,14.81
002637,2022,2,1.43,1.52,1.61,1.97,6.04,6.43,6.82,18.87
002639,2020,2,0.09,0.09,0.09,0.89,0.58,0.61,0.63,10.67
002639,2021,2,0.10,0.11,0.12,1.06,0.64,0.74,0.84,12.59
002641,2020,6,0.56,0.59,0.62,1.00,6.32,6.65,7.00,9.06
002641,2021,6,0.66,0.71,0.74,1.24,7.38,7.90,8.28,10.88
002641,2022,4,0.77,0.86,0.99,1.62,8.66,9.70,11.10,14.08
002643,2020,23,0.57,0.64,0.70,1.20,5.20,5.87,6.39,11.21
002643,2021,23,0.71,0.81,0.88,1.56,6.43,7.33,7.98,14.81
002643,2022,20,0.80,0.96,1.14,1.97,7.29,8.72,10.38,18.87
002645,2020,4,0.51,0.52,0.55,1.42,2.87,2.98,3.10,17.06
002645,2021,4,0.58,0.69,0.73,1.80,3.32,3.92,4.15,20.68
002645,2022,1,0.89,0.89,0.89,2.30,5.08,5.08,5.08,25.05
002648,2020,29,1.01,1.32,1.59,1.20,10.74,14.20,16.94,11.21
002648,2021,28,1.57,2.40,3.76,1.56,18.86,25.90,40.12,14.81
002648,2022,22,1.90,2.91,4.19,1.97,20.27,31.50,44.65,18.87
002655,2020,2,0.12,0.13,0.14,1.17,0.42,0.47,0.51,14.35
002655,2021,2,0.14,0.17,0.19,1.54,0.50,0.59,0.69,18.79
002655,2022,1,0.22,0.22,0.22,1.94,0.81,0.81,0.81,24.60
002658,2020,2,0.25,0.26,0.27,0.92,1.52,1.58,1.63,2.92
002658,2021,2,0.27,0.30,0.32,1.16,1.61,1.79,1.96,3.66
002658,2022,2,0.28,0.33,0.38,1.48,1.69,2.01,2.32,4.55
002659,2020,3,0.02,0.10,0.21,0.31,0.10,0.48,1.03,15.90
002659,2021,3,0.15,0.26,0.43,0.50,0.76,1.31,2.14,22.45
002659,2022,3,0.31,0.44,0.71,0.63,1.56,2.22,3.54,30.71
002661,2020,9,0.76,0.87,0.98,1.01,2.51,2.85,3.21,16.40
002661,2021,9,0.85,1.00,1.21,1.22,2.81,3.30,3.99,19.93
002661,2022,6,0.99,1.17,1.48,1.48,3.25,3.86,4.89,24.65
002664,2020,3,0.68,0.81,0.88,1.11,2.70,3.23,3.53,34.51
002664,2021,3,0.81,0.97,1.06,1.35,3.22,3.87,4.23,41.23
002664,2022,1,1.28,1.28,1.28,1.60,5.10,5.10,5.10,49.72
002666,2020,2,0.32,0.32,0.32,1.20,2.38,2.41,2.44,11.21
002666,2021,2,0.36,0.39,0.41,1.56,2.71,2.92,3.12,14.81
002666,2022,2,0.42,0.46,0.49,1.97,3.13,3.43,3.73,18.87
002669,2020,4,0.57,0.63,0.66,1.20,1.43,1.59,1.68,11.21
002669,2021,4,0.79,0.84,0.97,1.56,2.00,2.12,2.45,14.81
002669,2022,3,0.97,1.10,1.21,1.97,2.46,2.77,3.05,18.87
002674,2020,3,0.20,0.36,0.54,0.38,0.59,1.09,1.63,1.51
002674,2021,3,0.27,0.45,0.71,0.45,0.80,1.36,2.14,1.77
002674,2022,1,0.32,0.32,0.32,0.42,0.97,0.97,0.97,1.73
002675,2020,9,0.52,0.57,0.73,1.56,4.17,4.56,5.86,12.54
002675,2021,8,0.63,0.71,0.77,2.01,5.03,5.64,6.15,15.59
002675,2022,8,0.74,0.89,1.11,2.62,5.93,7.10,8.93,20.04
002677,2020,23,0.64,0.77,0.91,1.66,4.13,4.94,5.86,29.13
002677,2021,23,0.76,0.91,1.13,2.05,4.93,5.86,7.32,34.82
002677,2022,17,0.90,1.05,1.22,2.48,5.53,6.74,7.87,38.43
002678,2020,2,0.12,0.13,0.14,1.03,1.68,1.79,1.90,7.98
002678,2021,2,0.14,0.15,0.15,1.23,1.96,2.03,2.10,9.68
002678,2022,2,0.15,0.16,0.17,1.51,2.09,2.22,2.35,12.59
002683,2020,5,0.57,0.59,0.64,0.39,4.01,4.20,4.51,14.69
002683,2021,5,0.73,0.87,0.97,0.52,5.18,6.10,6.85,18.86
002683,2022,4,0.93,1.16,1.39,0.64,6.58,8.25,9.85,23.22
002685,2020,2,0.42,0.50,0.57,0.89,4.28,5.02,5.75,10.67
002685,2021,2,0.55,0.69,0.82,1.06,5.50,6.90,8.29,12.59
002685,2022,1,0.71,0.71,0.71,1.26,7.16,7.16,7.16,15.56
002688,2020,2,0.44,0.48,0.51,1.56,2.79,3.01,3.23,12.54
002688,2021,2,0.59,0.68,0.77,2.01,3.75,4.31,4.87,15.59
002688,2022,1,0.72,0.72,0.72,2.62,4.57,4.57,4.57,20.04
002695,2020,6,0.53,0.58,0.72,1.52,2.72,2.98,3.70,28.77
002695,2021,6,0.66,0.75,0.98,1.82,3.41,3.84,5.02,33.72
002695,2022,5,0.79,0.88,0.98,2.00,4.03,4.51,5.04,32.83
002697,2020,21,0.42,0.47,0.51,0.96,5.68,6.34,6.94,10.42
002697,2021,21,0.44,0.55,0.62,1.21,6.04,7.45,8.78,13.16
002697,2022,20,0.47,0.62,0.73,1.49,6.42,8.46,9.95,16.63
002698,2020,7,0.40,0.42,0.44,1.42,4.13,4.31,4.47,17.06
002698,2021,7,0.51,0.55,0.60,1.80,5.22,5.63,6.17,20.68
002698,2022,6,0.65,0.70,0.78,2.30,6.65,7.12,8.02,25.05
002699,2020,1,0.04,0.04,0.04,0.59,0.35,0.35,0.35,10.52
002699,2021,1,0.04,0.04,0.04,0.79,0.40,0.40,0.40,14.78
002699,2022,1,0.05,0.05,0.05,0.93,0.48,0.48,0.48,16.94
002705,2020,23,0.92,1.07,1.22,1.66,7.38,8.53,9.14,29.13
002705,2021,23,1.06,1.29,1.53,2.05,8.51,10.35,12.23,34.82
002705,2022,19,1.40,1.57,2.03,2.48,11.16,12.55,16.26,38.43
002706,2020,18,0.41,0.46,0.50,1.66,3.24,3.60,3.91,29.13
002706,2021,18,0.50,0.59,0.71,2.05,3.96,4.64,5.55,34.82
002706,2022,16,0.60,0.75,0.89,2.48,4.67,5.86,7.00,38.43
002707,2020,8,-0.25,0.02,0.35,0.74,-2.18,0.18,3.08,14.24
002707,2021,8,0.09,0.20,0.41,1.15,0.75,1.78,3.60,21.50
002707,2022,4,0.13,0.18,0.27,1.50,1.04,1.52,2.34,28.05
002713,2020,2,0.20,0.37,0.53,0.57,0.82,1.53,2.23,11.76
002713,2021,2,0.46,0.53,0.60,0.68,1.92,2.22,2.52,13.91
002713,2022,1,0.57,0.57,0.57,0.83,2.39,2.39,2.39,17.06
002717,2020,8,0.19,0.30,0.39,0.92,2.97,4.59,6.04,7.53
002717,2021,8,0.22,0.36,0.49,1.15,3.37,5.50,7.51,9.24
002717,2022,3,0.27,0.36,0.47,1.42,4.21,5.56,7.21,11.14
002724,2020,3,0.41,0.44,0.50,1.66,2.96,3.06,3.25,29.13
002724,2021,3,0.53,0.56,0.60,2.05,3.78,3.94,4.08,34.82
002724,2022,2,0.64,0.64,0.64,2.48,4.63,4.64,4.64,38.43
002726,2020,1,0.41,0.41,0.41,1.52,4.11,4.11,4.11,28.77
002726,2021,1,0.61,0.61,0.61,1.82,6.04,6.04,6.04,33.72
002727,2020,18,1.22,1.28,1.32,0.96,6.95,7.27,7.49,10.42
002727,2021,18,1.46,1.52,1.59,1.21,8.29,8.62,9.01,13.16
002727,2022,17,1.69,1.81,1.97,1.49,9.62,10.25,11.20,16.63
002732,2020,2,0.87,0.89,0.90,1.01,1.36,1.38,1.39,16.40
002732,2021,2,0.98,0.99,1.00,1.22,1.54,1.56,1.59,19.93
002732,2022,2,1.10,1.11,1.11,1.48,1.75,1.78,1.80,24.65
002733,2020,1,0.53,0.53,0.53,1.66,1.84,1.84,1.84,29.13
002733,2021,1,0.78,0.78,0.78,2.05,2.73,2.73,2.73,34.82
002733,2022,1,0.86,0.86,0.86,2.48,3.00,3.00,3.00,38.43
002734,2020,11,1.03,1.10,1.20,1.20,3.85,4.11,4.47,11.21
002734,2021,11,1.18,1.36,1.51,1.56,4.39,5.08,5.64,14.81
002734,2022,6,1.31,1.62,1.78,1.97,4.87,6.02,6.64,18.87
002738,2020,2,0.98,0.99,1.01,0.77,2.72,2.76,2.80,4.52
002738,2021,2,1.05,1.20,1.36,0.91,2.92,3.35,3.77,5.57
002741,2020,3,0.21,0.36,0.43,1.20,0.78,1.33,1.61,11.21
002741,2021,3,0.27,0.49,0.65,1.56,1.02,1.82,2.42,14.81
002741,2022,1,0.40,0.40,0.40,1.97,1.50,1.50,1.50,18.87
002743,2020,1,0.43,0.43,0.43,1.12,1.45,1.45,1.45,7.44
002743,2021,1,0.59,0.59,0.59,1.36,1.98,1.98,1.98,8.86
002746,2020,7,1.52,1.93,2.56,6.75,7.05,9.07,11.85,174.45
002746,2021,7,1.18,1.50,1.79,4.48,5.46,7.34,9.65,154.05
002746,2022,4,0.40,1.13,1.91,3.86,1.86,5.24,8.87,133.95
002747,2020,23,0.10,0.15,0.30,0.92,0.82,1.25,2.50,2.92
002747,2021,22,0.12,0.19,0.37,1.16,1.05,1.64,3.10,3.66
002747,2022,15,0.15,0.24,0.49,1.48,1.28,2.05,4.15,4.55
002749,2020,4,0.57,0.59,0.61,1.20,2.45,2.55,2.64,11.21
002749,2021,4,0.67,0.73,0.79,1.56,2.90,3.16,3.39,14.81
002749,2022,4,0.79,0.89,0.97,1.97,3.40,3.83,4.18,18.87
002755,2020,1,0.95,0.95,0.95,1.56,8.80,8.80,8.80,12.54
002755,2021,1,1.12,1.12,1.12,2.01,10.43,10.43,10.43,15.59
002755,2022,1,1.30,1.30,1.30,2.62,12.03,12.03,12.03,20.04
002756,2020,11,0.90,1.22,1.46,0.72,3.24,4.39,5.25,31.04
002756,2021,11,1.02,1.48,1.65,0.80,3.66,5.32,5.93,33.75
002756,2022,7,1.08,1.59,1.81,0.87,3.90,5.73,6.51,36.42
002757,2020,1,1.39,1.39,1.39,1.42,2.75,2.75,2.75,17.06
002757,2021,1,2.14,2.14,2.14,1.80,4.21,4.21,4.21,20.68
002762,2020,2,0.11,0.13,0.14,0.74,0.39,0.44,0.49,7.64
002762,2021,2,0.12,0.13,0.14,0.84,0.43,0.47,0.51,9.24
002762,2022,1,0.15,0.15,0.15,0.99,0.53,0.53,0.53,10.68
002763,2020,1,0.66,0.66,0.66,0.74,2.72,2.72,2.72,7.64
002763,2021,1,0.73,0.73,0.73,0.84,3.01,3.01,3.01,9.24
002768,2020,3,1.82,1.94,2.10,1.00,4.94,5.26,5.71,9.06
002768,2021,3,2.26,2.33,2.41,1.24,6.13,6.33,6.54,10.88
002768,2022,1,2.70,2.70,2.70,1.62,7.32,7.32,7.32,14.08
002771,2020,1,0.31,0.31,0.31,0.94,0.65,0.65,0.65,6.48
002771,2021,1,0.44,0.44,0.44,1.25,0.92,0.92,0.92,8.42
002777,2020,14,0.92,1.00,1.15,0.94,2.06,2.24,2.59,6.48
002777,2021,14,1.17,1.35,1.62,1.25,2.62,3.02,3.62,8.42
002777,2022,12,1.48,1.75,2.10,1.61,3.32,3.94,4.70,10.71
002787,2020,2,0.28,0.30,0.33,1.12,0.86,0.94,1.02,7.44
002787,2021,2,0.36,0.40,0.44,1.36,1.11,1.25,1.38,8.86
002787,2022,1,0.41,0.41,0.41,1.70,1.27,1.27,1.27,10.41
002788,2020,1,0.89,0.89,0.89,1.52,2.92,2.92,2.92,14.86
002788,2021,1,1.05,1.05,1.05,1.80,3.44,3.44,3.44,17.26
002791,2020,9,1.74,1.87,2.18,1.12,5.54,5.95,7.01,7.44
002791,2021,9,2.19,2.54,3.14,1.36,7.03,8.06,10.10,8.86
002791,2022,7,2.65,3.35,4.27,1.70,8.51,10.77,13.73,10.41
002796,2020,4,0.56,0.70,0.80,1.12,1.41,1.77,2.03,7.44
002796,2021,3,0.78,0.91,1.03,1.36,1.97,2.31,2.60,8.86
002796,2022,3,1.01,1.03,1.05,1.70,2.56,2.60,2.65,10.41
002798,2020,24,1.75,1.83,1.90,2.40,6.81,7.10,7.40,8.54
002798,2021,24,2.03,2.28,2.50,2.79,7.89,8.86,9.71,10.13
002798,2022,22,2.26,2.78,3.24,3.32,8.81,10.81,12.59,12.05
002799,2020,2,0.59,0.59,0.59,0.76,0.85,0.93,1.01,13.31
002799,2021,2,0.70,0.70,0.70,0.91,1.05,1.12,1.19,15.96
002801,2020,2,1.49,1.59,1.68,1.66,1.75,1.87,1.98,29.13
002801,2021,2,1.75,1.86,1.97,2.05,2.07,2.19,2.31,34.82
002801,2022,2,1.97,2.08,2.19,2.48,2.32,2.45,2.58,38.43
002803,2020,3,1.80,1.83,1.89,2.19,4.01,4.08,4.20,11.07
002803,2021,3,2.17,2.27,2.37,2.72,4.84,5.06,5.27,13.25
002803,2022,3,2.52,2.74,2.97,3.67,5.62,6.10,6.61,16.08
002809,2020,5,0.46,0.74,0.87,1.20,1.59,1.64,1.78,11.21
002809,2021,5,0.59,0.90,0.99,1.56,1.97,2.02,2.07,14.81
002809,2022,5,0.74,1.10,1.23,1.97,2.31,2.45,2.58,18.87
002810,2020,2,1.06,1.10,1.15,1.20,2.01,2.10,2.18,11.21
002810,2021,1,1.40,1.40,1.40,1.56,2.67,2.67,2.67,14.81
002810,2022,1,1.81,1.81,1.81,1.97,3.44,3.44,3.44,18.87
002811,2020,2,0.59,0.62,0.66,0.57,1.59,1.69,1.78,11.76
002811,2021,2,0.71,0.78,0.86,0.68,1.91,2.11,2.31,13.91
002811,2022,1,0.86,0.86,0.86,0.83,2.31,2.31,2.31,17.06
002819,2020,1,0.53,0.53,0.53,1.52,0.84,0.84,0.84,14.86
002819,2021,1,0.84,0.84,0.84,1.80,1.32,1.32,1.32,17.26
002822,2020,1,0.44,0.44,0.44,0.57,3.03,3.03,3.03,11.76
002822,2021,1,0.54,0.54,0.54,0.68,3.73,3.73,3.73,13.91
002822,2022,1,0.70,0.70,0.70,0.83,4.80,4.80,4.80,17.06
002829,2020,4,0.79,0.86,0.93,1.17,1.24,1.35,1.46,14.35
002829,2021,4,1.03,1.15,1.28,1.54,1.62,1.81,2.01,18.79
002829,2022,3,1.32,1.42,1.52,1.94,2.08,2.23,2.39,24.60
002832,2020,16,0.83,0.91,1.06,0.74,4.34,4.76,5.55,7.64
002832,2021,16,1.01,1.14,1.34,0.84,5.28,5.96,7.02,9.24
002832,2022,14,1.21,1.35,1.53,0.99,6.33,7.06,8.00,10.68
002833,2020,10,1.49,1.61,1.70,1.42,3.21,3.49,3.68,17.06
002833,2021,10,1.66,2.01,2.47,1.80,3.59,4.35,5.34,20.68
002833,2022,6,1.86,2.43,3.29,2.30,4.03,5.26,7.11,25.05
002837,2020,4,0.64,0.67,0.71,1.42,2.07,2.16,2.28,17.06
002837,2021,2,0.83,0.86,0.89,1.80,2.68,2.78,2.88,20.68
002837,2022,1,0.96,0.96,0.96,2.30,3.10,3.10,3.10,25.05
002838,2020,8,0.55,0.73,0.97,1.00,2.23,2.97,3.94,9.06
002838,2021,8,0.73,0.90,1.04,1.24,2.95,3.66,4.23,10.88
002838,2022,5,0.83,1.10,1.26,1.62,3.39,4.46,5.12,14.08
002840,2020,1,0.72,0.72,0.72,1.52,2.00,2.00,2.00,28.77
002840,2021,1,1.93,1.93,1.93,1.82,5.40,5.40,5.40,33.72
002840,2022,1,2.03,2.03,2.03,2.00,5.65,5.65,5.65,32.83
002842,2020,1,0.48,0.48,0.48,0.54,1.32,1.32,1.32,6.15
002842,2021,1,0.57,0.57,0.57,0.78,1.58,1.58,1.58,8.31
002846,2020,1,0.63,0.63,0.63,1.12,1.22,1.22,1.22,7.44
002846,2021,1,0.80,0.80,0.80,1.36,1.55,1.55,1.55,8.86
002846,2022,1,0.99,0.99,0.99,1.70,1.93,1.93,1.93,10.41
002847,2020,11,1.17,1.47,1.60,1.01,1.51,1.90,2.08,16.40
002847,2021,11,1.51,2.10,2.60,1.22,1.95,2.72,3.36,19.93
002847,2022,10,1.84,2.91,3.75,1.48,2.38,3.76,4.86,24.65
002850,2020,15,1.30,1.45,1.65,1.12,2.74,3.05,3.47,7.44
002850,2021,13,1.83,2.07,2.33,1.36,3.83,4.35,4.90,8.86
002850,2022,10,2.32,2.85,3.47,1.70,4.87,5.99,7.28,10.41
002851,2020,17,0.87,0.95,1.06,1.66,4.10,4.44,4.96,29.13
002851,2021,17,1.15,1.25,1.37,2.05,5.38,5.86,6.44,34.82
002851,2022,13,1.43,1.61,1.76,2.48,6.71,7.55,8.28,38.43
002853,2020,4,1.39,1.41,1.42,2.40,2.07,2.16,2.20,8.54
002853,2021,4,1.75,1.87,2.03,2.79,2.61,2.82,3.15,10.13
002853,2022,2,2.15,2.50,2.84,3.32,3.34,3.88,4.41,12.05
002859,2020,6,0.63,0.75,0.84,1.17,2.61,3.07,3.45,14.35
002859,2021,6,0.84,1.02,1.24,1.54,3.46,4.21,5.09,18.79
002859,2022,4,0.99,1.22,1.38,1.94,4.09,5.00,5.68,24.60
002866,2020,1,0.76,0.76,0.76,1.17,1.94,1.94,1.94,14.35
002866,2021,1,1.28,1.28,1.28,1.54,3.41,3.41,3.41,18.79
002869,2020,5,4.48,6.64,8.73,1.17,5.40,8.00,10.52,14.35
002869,2021,4,3.87,7.42,9.61,1.54,4.66,8.94,11.58,18.79
002875,2020,1,0.23,0.23,0.23,0.74,0.30,0.30,0.30,7.64
002875,2021,1,0.39,0.39,0.39,0.84,0.51,0.51,0.51,9.24
002875,2022,1,0.49,0.49,0.49,0.99,0.64,0.64,0.64,10.68
002876,2020,6,1.26,1.61,2.04,1.17,1.31,1.68,2.12,14.35
002876,2021,6,2.13,2.69,3.73,1.54,2.22,2.80,3.88,18.79
002876,2022,5,3.39,4.10,5.78,1.94,3.53,4.26,6.01,24.60
002878,2020,14,1.09,1.25,1.45,0.74,1.42,1.62,1.89,14.24
002878,2021,14,1.36,1.74,2.15,1.15,1.77,2.27,2.81,21.50
002878,2022,11,1.90,2.18,2.58,1.50,2.48,2.84,3.37,28.05
002879,2020,3,1.00,1.04,1.06,1.66,1.93,2.00,2.04,29.13
002879,2021,2,1.28,1.33,1.38,2.05,2.48,2.57,2.66,34.82
002879,2022,2,1.59,1.70,1.80,2.48,3.07,3.27,3.47,38.43
002880,2020,3,1.29,1.36,1.45,1.56,2.10,2.20,2.35,12.54
002880,2021,3,1.57,1.67,1.74,2.01,2.54,2.71,2.82,15.59
002880,2022,2,1.87,1.98,2.10,2.62,3.03,3.21,3.40,20.04
002886,2020,1,0.45,0.45,0.45,1.00,0.53,0.53,0.53,9.06
002886,2021,1,0.51,0.51,0.51,1.24,0.61,0.61,0.61,10.88
002886,2022,1,0.56,0.56,0.56,1.62,0.67,0.67,0.67,14.08
002887,2020,9,1.13,1.30,1.38,0.92,2.35,2.70,2.88,7.53
002887,2021,9,1.26,1.62,1.76,1.15,2.62,3.37,3.66,9.24
002887,2022,7,1.44,2.00,2.21,1.42,3.00,4.15,4.61,11.14
002891,2020,14,0.52,0.66,0.78,1.52,0.88,1.12,1.33,28.77
002891,2021,14,0.77,0.95,1.22,1.82,1.32,1.61,2.07,33.72
002891,2022,8,1.00,1.31,1.53,2.00,1.70,2.22,2.60,32.83
002896,2020,1,1.16,1.16,1.16,0.89,0.93,0.93,0.93,10.67
002896,2021,1,1.59,1.59,1.59,1.06,1.28,1.28,1.28,12.59
002897,2020,3,0.71,0.98,1.16,1.17,1.22,1.67,1.98,14.35
002897,2021,3,0.88,1.27,1.61,1.54,1.51,2.18,2.75,18.79
002897,2022,1,2.14,2.14,2.14,1.94,3.65,3.65,3.65,24.60
002901,2020,9,1.39,1.44,1.48,1.42,5.60,5.82,5.94,17.06
002901,2021,9,1.70,1.83,1.88,1.80,6.84,7.37,7.56,20.68
002901,2022,9,2.11,2.30,2.42,2.30,8.48,9.27,9.72,25.05
002902,2020,1,0.96,0.96,0.96,1.17,2.02,2.02,2.02,14.35
002902,2021,1,1.77,1.77,1.77,1.54,3.72,3.72,3.72,18.79
002906,2020,1,0.22,0.22,0.22,1.17,1.06,1.06,1.06,14.35
002906,2021,1,0.31,0.31,0.31,1.54,1.47,1.47,1.47,18.79
002908,2020,1,0.56,0.56,0.56,0.94,1.12,1.12,1.12,6.48
002908,2021,1,0.71,0.71,0.71,1.25,1.43,1.43,1.43,8.42
002908,2022,1,0.86,0.86,0.86,1.61,1.73,1.73,1.73,10.71
002912,2020,27,2.92,3.60,3.91,0.94,3.12,3.85,4.18,6.48
002912,2021,27,4.23,4.89,5.48,1.25,4.52,5.22,5.85,8.42
002912,2022,19,5.93,6.68,7.78,1.61,6.46,7.13,8.30,10.71
002915,2020,2,0.90,0.91,0.92,1.20,1.22,1.24,1.25,11.21
002915,2021,2,1.12,1.26,1.40,1.56,1.53,1.72,1.91,14.81
002915,2022,1,1.39,1.39,1.39,1.97,1.89,1.89,1.89,18.87
002918,2020,15,1.09,1.34,1.45,1.68,4.46,5.48,5.84,39.40
002918,2021,15,1.43,1.75,1.97,1.95,5.80,7.11,7.98,44.04
002918,2022,12,1.82,2.15,2.44,2.25,7.67,8.74,9.89,50.37
002927,2020,1,0.69,0.69,0.69,1.66,1.18,1.18,1.18,29.13
002927,2021,1,0.70,0.70,0.70,2.05,1.57,1.57,1.57,34.82
002928,2020,6,0.31,0.92,1.18,0.35,1.87,5.53,7.06,0.62
002928,2021,6,1.24,1.33,1.43,1.25,7.44,7.99,8.59,42.34
002928,2022,3,1.61,1.65,1.69,1.46,9.67,9.88,10.13,50.97
002930,2020,1,0.40,0.40,0.40,0.36,1.79,1.79,1.79,1.20
002930,2021,1,0.50,0.50,0.50,0.45,2.23,2.23,2.23,1.55
002930,2022,1,0.57,0.57,0.57,0.48,2.52,2.52,2.52,1.74
002935,2020,3,0.85,0.99,1.25,1.17,1.33,1.36,1.39,14.35
002935,2021,3,0.99,1.22,1.57,1.54,1.58,1.68,1.78,18.79
002935,2022,1,1.13,1.13,1.13,1.94,1.80,1.80,1.80,24.60
002937,2020,2,0.55,0.56,0.56,1.17,1.63,1.64,1.65,14.35
002937,2021,2,0.77,0.79,0.80,1.54,2.27,2.31,2.35,18.79
002937,2022,2,1.00,1.00,1.00,1.94,2.93,2.94,2.95,24.60
002950,2020,1,1.02,1.02,1.02,1.42,4.29,4.29,4.29,17.06
002950,2021,1,1.32,1.32,1.32,1.80,5.59,5.59,5.59,20.68
002950,2022,1,1.68,1.68,1.68,2.30,7.11,7.11,7.11,25.05
002955,2020,4,1.19,1.31,1.40,1.17,2.81,3.09,3.30,14.35
002955,2021,4,1.45,1.65,1.88,1.54,3.43,3.90,4.44,18.79
002955,2022,4,1.60,1.94,2.32,1.94,3.78,4.59,5.48,24.60
002956,2020,4,2.17,2.29,2.37,1.01,1.73,1.83,1.89,16.40
002956,2021,4,2.59,2.76,2.90,1.22,2.07,2.20,2.32,19.93
002956,2022,4,3.19,3.31,3.44,1.48,2.55,2.65,2.75,24.65
